street,street_key,already_contacted,is_chain,has_website,enrich,kind,name,type,category,address,postcode,phone,website,rating,reviews,placeId,googleMapsUri,lat,lng,borough,email
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Thompson Deli & Baker,Deli,Food & Drink,"Stonehills Mansions, 2 Streatham High Rd, London",SW16 1DB,,http://www.thompsondeliandbaker.co.uk/,4,209,ChIJM8-ZvSUEdkgRBs6qOr86SHA,https://maps.google.com/?cid=8090781323568532998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4379164,-0.1273144,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Uzbek Corner,Restaurant,Food & Drink,"2, Central Parade, Streatham High Rd, London",SW16 1HT,+44 20 3490 2186,,4.9,1927,ChIJ2aYbjVUFdkgRkeP7FsawL90,https://maps.google.com/?cid=15938151971123094417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.430152899999996,-0.1302935,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,G Mobile and Vape,Services,Tech & Gadgets,"4-5, De Montfort Parade, Streatham High Rd, London",SW16 1BU,+44 7913 127229,,5,122,ChIJOaiyOHcFdkgRjcot6iCHq5k,https://maps.google.com/?cid=11073092684258069133&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4361028,-0.128276,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Rose & Blossom Nail Spa,Nail salon,Beauty & Wellness,"4, Central Parade, Streatham High Rd, London",SW16 1HT,+44 7424 921174,http://www.roseandblossomnailspa.co.uk/,4.7,111,ChIJb3HdM5YHdkgR7lAnER3gYfQ,https://maps.google.com/?cid=17609602433441812718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.430034799999994,-0.13042589999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,The Gadget Exchange,Services,Tech & Gadgets,"4, Streatham High Rd, London",SW16 6EP,+44 7716 828399,,4.2,25,ChIJQWRMe34HdkgRkfVS8UF1ddg,https://maps.google.com/?cid=15597501810549650833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.425451599999995,-0.1305075,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Life Café Restaurant,Cafe,Food & Drink,"5, Astoria Parade, Streatham High Rd, London",SW16 1PR,+44 20 8769 2755,,4.5,285,ChIJUaHV2ycEdkgRrqKQ7NRYFRY,https://maps.google.com/?cid=1591275714870551214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4326638,-0.1285009,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,The Hill Streatham,Pub,Food & Drink,"5 Streatham High Rd, London",SW16 1EF,+44 20 3875 3057,https://thehillsw16.com/,4.6,1008,ChIJuRV6wkYFdkgRkABhV-gvZgU,https://maps.google.com/?cid=389051092759019664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4371023,-0.1270998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,The Story Nest,Wholesaler,Books & Music,"5 Streatham Ct., Streatham High Rd, London",SW16 1DL,+44 7535 475380,,,,ChIJ2bplZcIFdkgRq0blGQEeb4Y,https://maps.google.com/?cid=9686994313575483051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.43587240000001,-0.1274409,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Bartek Express,Grocery store,Food & Drink,"6, Central Parade, Andrews Estate Agents, 254 Streatham High Rd, London",SW16 1HT,+44 20 8696 7534,,4.5,866,ChIJTaKql4IGdkgR4iVVdiQF-6s,https://maps.google.com/?cid=12392504453802304994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4299077,-0.1304907,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,London Beauty Spot - Beauty Salon & Aesthetics Practice,Beauty salon,Beauty & Wellness,"6, Leigham Hall Parade, Streatham High Rd, London",SW16 1DR,+44 20 8696 9596,http://www.londonbeautyspot.co.uk/,4.4,74,ChIJSQQrDCYEdkgRb5FKbnP6-xA,https://maps.google.com/?cid=1223847097439785327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.435749099999995,-0.12783819999999999,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Tracey Nails,Nail salon,Beauty & Wellness,"Streatleigh Parade, 6 Streatham High Rd, London",SW16 1DB,+44 20 8835 0928,http://traceynails.com/,4.4,558,ChIJh-MiqHsFdkgRieyQDm9bYIk,https://maps.google.com/?cid=9899012513504226441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.437827999999996,-0.1273403,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Urbano Bakery & Café,Cafe,Food & Drink,"6 Streatham High Rd, London",SW16 6EP,,,4.9,24,ChIJS2Oi4b0HdkgRIlFLnebQQT0,https://maps.google.com/?cid=4414038798699811106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.43526620000001,-0.1282779,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,BeJustFab1 Limited,Home goods store,Fashion & Apparel,"Unit 7, Streatham Mall, 156 Streatham High Rd, London",SW16 1BJ,+44 7803 713633,,3.7,3,ChIJOTW1vZgFdkgRI4NgF8THLac,https://maps.google.com/?cid=12046504223305663267&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4329593,-0.1289359,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Cutting Room,Hair salon,Beauty & Wellness,"8, Astoria Parade, Streatham High Rd, London",SW16 1PR,+44 20 8769 4636,http://www.cuttingroomstreatham.co.uk/,4.8,383,ChIJUaHV2ycEdkgRO2XEg4qq5Xg,https://maps.google.com/?cid=8711556566110987579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4326638,-0.1285009,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Dream Nails,Beauty salon,Beauty & Wellness,"8, Streatham High Rd, London",SW16 6EP,+44 20 8696 7282,,4.5,142,ChIJ51TtnoQGdkgRarNXj25_Ujs,https://maps.google.com/?cid=4274619109156041578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.425350599999994,-0.13053589999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Monkey Leaf Brunch Restaurant,Brunch restaurant,Food & Drink,"Unit 9, Leigham Hall Parade, Streatham High Rd, London",SW16 1DR,+44 20 3149 8285,https://www.monkeyleafcafe.com/,4.8,562,ChIJZ8jImLcFdkgRAaJiQSrPB60,https://maps.google.com/?cid=12468161873791066625&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4356382,-0.1279196,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Vinyl Bar,Event venue,Books & Music,"10 Streatham High Rd, London",SW16 1DB,+44 7908 066434,,,,ChIJl7TKq0QFdkgRYDZRSlrwXvc,https://maps.google.com/?cid=17824948645763561056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4375357,-0.1270541,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,iShine Dry Cleaners,Laundry,Fashion & Apparel,"11, Leigham Hall Parade, Streatham High Rd, London",SW16 1DR,+44 20 8769 2606,https://ishinedrycleaners.com/,4.8,374,ChIJ50BwHukFdkgRl9QUXrQPWiw,https://maps.google.com/?cid=3195884152919741591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.435573,-0.1277806,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Luxe Petals London,Florist,Home & Living,"Stonehills Mansions, 12 Streatham High Rd, London",SW16 1DB,+44 20 3759 1977,http://www.luxepetalslondon.com/,4.3,82,ChIJO9TEkt8FdkgRJZaFwWSYAKo,https://maps.google.com/?cid=12249958544958658085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4377213,-0.1274082,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,One Tech Store,Services,Tech & Gadgets,"14, Streatham High Rd, London",SW16 1EQ,+44 7777 201963,,4.6,33,ChIJaRzGwWcFdkgRZIYwwNKYG80,https://maps.google.com/?cid=14779574633081374308&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.437430799999994,-0.12712400000000001,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Fizz DJ Pro Audio & AV Hire,Store,Books & Music,"Unit 16, Leigham Hall Parade, Streatham High Rd, London",SW16 1DR,+44 20 8677 0800,http://www.fizzdj.co.uk/,4.9,232,ChIJSQQrDCYEdkgRjeaJVmUYepU,https://maps.google.com/?cid=10770948282332604045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.433245899999996,-0.12533529999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Trio Pizzeria,Italian restaurant,Food & Drink,"Unit 19, The High Parade, Streatham High Rd, London",SW16 1EX,+44 20 8835 8455,https://triopizzeria-uk.com/,4.4,268,ChIJqbdEPCYEdkgRTWwMs8Dbgmg,https://maps.google.com/?cid=7530823147601030221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4348235,-0.1281447,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,No.22 Kitchen & Bar,Restaurant,Food & Drink,"Stonehills Mansions, 22 Streatham High Rd, London",SW16 1DB,+44 20 3916 6622,https://www.no22london.com/,4.5,89,ChIJSTB4Uo4FdkgRov3f5dqVJ2s,https://maps.google.com/?cid=7721304853542075810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4375425,-0.12765289999999999,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,St Christopher's,Thrift store,Fashion & Apparel,"23 Streatham High Rd, London",SW16 1DS,+44 20 8769 9084,https://www.stchristophers.org.uk/,4.2,9,ChIJSS914SUEdkgRhPdl28tebco,https://maps.google.com/?cid=14586418997775169412&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.436312099999995,-0.127581,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,Cake Box Streatham,Cake shop,Food & Drink,"25, The High, Streatham High Rd, London",SW16 1EX,+44 20 3154 8924,https://www.cakebox.com/storelocator,4.7,193,ChIJF0OxWuIFdkgRfqYMeNHHBMw,https://maps.google.com/?cid=14701094786120328830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.434793299999995,-0.1280222,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Emba Noir,Coffee shop,Food & Drink,"25, The High Parade, The High, Streatham High Rd, London",SW16 1EX,+44 7470 906670,https://www.instagram.com/embanoir/,4.9,45,ChIJZ2YAVwcFdkgRYe6q4zK8iiE,https://maps.google.com/?cid=2416951076791709281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4347655,-0.1280443,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Shrimp Shack Streatham,Seafood restaurant,Food & Drink,"25, The High Parade, The High, Streatham High Rd, London",SW16 1EX,+44 20 3780 7480,https://shrimpshackco.com/book-table/,4.7,3822,ChIJ0_ftJeUFdkgR5b135Q7t624,https://maps.google.com/?cid=7992742611934232037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.434060699999996,-0.1280276,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Streatham Barber,Barber shop,Services & Experiences,"25 Streatham High Rd, London",SW16 1DS,+44 7403 868933,,4.5,132,ChIJlU6-3yUEdkgRmrlppS056KU,https://maps.google.com/?cid=11954868079066462618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4362183,-0.1276612,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Brooks & Gao,Coffee shop,Food & Drink,"The High Parade, The High, 28 Streatham High Rd, London",SW16 1EX,+44 7714 456474,http://brooksandgao.com/,4.7,340,ChIJHT9mLSYEdkgRuveFdtZXLHI,https://maps.google.com/?cid=8227047197922162618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.433673,-0.1279253,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Fettle Bike Repair,Services,Sports & Outdoor,"The High, 41 Streatham High Rd, London",SW16 1ER,+44 20 3910 6683,https://www.fettle.cc/find-a-workshop/streatham?utm_medium=gmb&utm_source=gmb&utm_campaign=Streatham,4.7,166,ChIJDWi3bsQFdkgRkc6HY_N1etw,https://maps.google.com/?cid=15887140323710193297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.433431999999996,-0.1278877,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,El Chicos,Mexican restaurant,Food & Drink,"62 Streatham High Rd, Streatham Hill, London",SW16 1DA,+44 20 8677 5100,http://www.elchicos.co.uk/,4.3,898,ChIJKSC84iUEdkgR--dWUpK58k4,https://maps.google.com/?cid=5688813317420148731&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.436446,-0.1280391,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,no,not_a_shop,Tate Streatham Library,Library,Books & Music,"Tate Library, 63 Streatham High Rd, London",SW16 1PN,+44 20 7926 6768,https://www.lambeth.gov.uk/libraries-0/streatham-library,4.2,95,ChIJbTFzCSgEdkgRmRnkM7m9eZ8,https://maps.google.com/?cid=11491424527349717401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4316603,-0.12899739999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Golden Nails,Beauty salon,Beauty & Wellness,"69 Streatham High Rd, London",SW16 1PH,+44 7770 509643,,4.2,147,ChIJ-8AdBCgEdkgR7HCIkFazw3s,https://maps.google.com/?cid=8918168871497134316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4312675,-0.1290956,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,iStyle Barbers,Barber shop,Services & Experiences,"71 Streatham High Rd, London",SW16 1PH,+44 7377 636265,,4.8,359,ChIJjca_zjQFdkgRDinPZv3yW4o,https://maps.google.com/?cid=9969829370280225038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4312477,-0.1290934,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,The George Spot,Takeout restaurant,Food & Drink,"72 Streatham High Rd, London",SW2 4RD,+44 20 3859 6889,,5,24,ChIJHY3xO5cFdkgRhOBb3AHiAJ8,https://maps.google.com/?cid=11457405949650395268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4413625,-0.1251805,Lambeth,
Streatham High Road,streatham_high_road,no,yes,yes,yes,shop,Snappy Snaps,Services,Services & Experiences,"73 Streatham High Rd, London",SW16 1PH,+44 20 8769 9913,https://www.snappysnaps.co.uk/streatham,4.6,257,ChIJKwlWASgEdkgRYWHzJtBorOE,https://maps.google.com/?cid=16261487597743989089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.431175599999996,-0.1291101,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Third coffee,Coffee shop,Food & Drink,"79 Streatham High Rd, London",SW16 1PH,,http://www.thirdcoffee.uk/,4.7,25,ChIJWTIVz0MFdkgRJETc5vcsMng,https://maps.google.com/?cid=8661034476628624420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4309935,-0.12914789999999998,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Clique,Clothing store,Fashion & Apparel,"81 Streatham High Rd, London",SW16 1PH,,https://cliquekara.com/,4.8,73,ChIJ5XgiAigEdkgRJAml5-Rg4AI,https://maps.google.com/?cid=207272119114205476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4309617,-0.1292112,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,All Aboard Shops,Thrift store,Fashion & Apparel,"83 Streatham High Rd, London",SW16 1PH,+44 20 8769 9410,http://www.allaboardshops.com/,4.3,38,ChIJ04cPAigEdkgRAlsfl-_7YOY,https://maps.google.com/?cid=16600545232938818306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4309077,-0.1292075,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Noor Tech Point,Services,Tech & Gadgets,"85 Streatham High Rd, London",SW16 1PH,+44 7446 146190,,4.9,71,ChIJWWyxsAsHdkgRA75iszHozkg,https://maps.google.com/?cid=5246385916093840899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.430870399999996,-0.1292039,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Jeans Corner London,Clothing store,Fashion & Apparel,"89 Streatham High Rd, London",SW16 1PH,+44 20 8677 0555,http://www.jeanscorner.co.uk/,4.5,33,ChIJhf2QqYIGdkgRlO0h2eJLDyI,https://maps.google.com/?cid=2454263759617781140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4307716,-0.1292968,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,PREMIER COLLECTIONS,Home goods store,Fashion & Apparel,"NEXT TO WESTBURY CHEMIST, OPPOSITE NANDOS RESTAURANT, 98 Streatham High Rd, London",SW16 1BS,+44 20 8769 7140,https://www.premiercollections-london.co.uk/,4.4,5,ChIJwS2miJsFdkgRbzmAhDljP6c,https://maps.google.com/?cid=12051460226554018159&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4349232,-0.1285004,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Macteca ¤ Streatham,Services,Tech & Gadgets,"102B Streatham High Rd, London",SW16 1BW,+44 7496 759667,https://mactecastreatham.xyz/,4.9,265,ChIJQ-217TUFdkgR60RYauilXbQ,https://maps.google.com/?cid=12996726517296284907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.434686,-0.1285691,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Savva's Barber,Barber shop,Services & Experiences,"102 Streatham High Rd, London",SW16 1BW,+44 20 8769 0303,,4.5,295,ChIJjW9FICYEdkgRbCXhUdwJKk0,https://maps.google.com/?cid=5560267531813463404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4346877,-0.1285307,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Slurp,Chinese restaurant,Food & Drink,"104-106 Streatham High Rd, London",SW16 1BW,+44 20 8677 7786,http://www.slurprestaurant.co.uk/,4.2,851,ChIJjTvYIyYEdkgR-zb2ZsevpmA,https://maps.google.com/?cid=6964447144735815419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4346179,-0.12850219999999998,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,Emma Wilson Urban Spa,Beauty salon,Beauty & Wellness,"Norfolk Mansions, 108C Streatham High Rd, London",SW16 1BW,+44 20 8769 9764,http://www.emmawilsonurbanspa.co.uk/,4.9,478,ChIJlwa1JiYEdkgRz6ymLUfUSV4,https://maps.google.com/?cid=6794194915038768335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.434488,-0.1285473,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,ROOTS RESTAURANT,Lebanese restaurant,Food & Drink,"110, 112 Streatham High Rd, London",SW16 1BS,+44 20 8677 4645,https://rootslebanese.foodhutz.co.uk/,4.8,1068,ChIJNz_QEOYFdkgRYARWRifkqRM,https://maps.google.com/?cid=1416914415119631456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4343832,-0.1284776,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,MR Phones & More,Cell phone store,Tech & Gadgets,"111 Streatham High Rd, London",SW16 1HJ,+44 20 8769 7555,,5,18,ChIJ8WrjH24HdkgRmWQGLzHwHUA,https://maps.google.com/?cid=4620112886785008793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4300558,-0.12992209999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Flower Delivery Thornton Heath,point_of_interest,Home & Living,"113 Streatham High Rd, London",SW16 1HJ,+44 20 8146 7873,http://flowerdeliverythorntonheath.co.uk/,5,1,ChIJAQBpvIIGdkgRxO2RqzsfOcM,https://maps.google.com/?cid=14067309252210453956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4300147,-0.12999059999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,Mr Phone Streatham,Cell phone store,Tech & Gadgets,"113A Streatham High Rd, London",SW16 1HJ,+44 20 8769 0200,https://mrphonerepair.co.uk/,4.9,799,ChIJqX2zvYIGdkgRjXyaqKHcP44,https://maps.google.com/?cid=10250153863795080333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.429975,-0.1300133,Lambeth,
Streatham High Road,streatham_high_road,yes,no,no,no,shop,Soft Touch Hair & Beauty Salon,Hair salon,Beauty & Wellness,"113 Streatham High Rd, London",SW16 1HJ,+44 7828 009694,,4.8,34,ChIJX0B8vIIGdkgRiNRZqn81v7A,https://maps.google.com/?cid=12735957093662184584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4300062,-0.1299807,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Streatham Gadget Centre,Services,Tech & Gadgets,"114 Streatham High Rd, London",SW16 1BW,+44 7725 997983,,5,122,ChIJH9VodKcFdkgRWxClirUDgFo,https://maps.google.com/?cid=6521216338682515547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4343352,-0.12856099999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,Danny's Shoe Repairs and Key Cutting Service (Situated within the launderette),Services,Fashion & Apparel,"117 Streatham High Rd, London",SW16 1HJ,+44 7796 246869,,4.8,43,ChIJzY3zvYIGdkgR7LrNJNqweso,https://maps.google.com/?cid=14590168393786964716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.429904699999994,-0.1300783,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,The Tom Shop,Jewelry store,Fashion & Apparel,"117 Streatham High Rd, London",SW16 1HJ,+44 20 8769 5779,https://www.instagram.com/thetomshop,4.7,56,ChIJvauKvoIGdkgRUTOrHJeU5So,https://maps.google.com/?cid=3091040096001667921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.429924299999996,-0.13011699999999998,Lambeth,
Streatham High Road,streatham_high_road,no,no,yes,yes,shop,REGEN LONDON,Gym,Beauty & Wellness,"121 Streatham High Rd, London",SW16 1HJ,+44 20 8001 9037,http://regen-london.com/,4.8,393,ChIJ3S2FM9QHdkgRt5QGlT0G6Ho,https://maps.google.com/?cid=8856335528787088567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.42969670000001,-0.130138,Lambeth,
Streatham High Road,streatham_high_road,yes,no,yes,no,shop,La Casita Restaurant,Portuguese restaurant,Food & Drink,"122 Streatham High Rd, London",SW16 1BW,+44 20 8664 6033,http://www.lacasitatapas.co.uk/,4.6,1048,ChIJqeerLyYEdkgRZGroA68m73g,https://maps.google.com/?cid=8714226337111894628&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.434016,-0.1284869,Lambeth,
Streatham High Road,streatham_high_road,no,no,no,no,shop,I Love Coffee,Coffee shop,Food & Drink,"126 Streatham High Rd, London",SW16 1BW,+44 20 8769 0288,,4.7,466,ChIJp3Tn7YIGdkgRanansaImx6s,https://maps.google.com/?cid=12377904581058197098&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,51.4339127,-0.12854279999999998,Lambeth,
