placeId,name,category,categories,type,address,postcode,district,corridor,city,phone,website,instagram,facebook,email,googleMapsUri,lat,lng,rating,reviews,businessStatus,borough
"ChIJgfF_IsIFdkgRmrd5zuLlvDE","The Loft Pilates Studio","Services & Experiences","Services & Experiences","Gym","Station House, 4 Jaggard Way, London","SW12 8SG","SW12","Balham","London","+44 7786 084781","http://www.theloftpilatesstudio.co.uk/","","","","https://maps.google.com/?cid=3583992165769525146&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4464475","-0.16353800000000002","4.7","33","OPERATIONAL","Wandsworth"
"ChIJf19r6PcFdkgRyyvdorQ_DMs","whYoga","Services & Experiences","Services & Experiences","Yoga studio","Balham Library Hall, 16 Ramsden Rd, London","SW12 8QY","SW12","Balham","London","+44 1306 621163","","","","","https://maps.google.com/?cid=14631139334478965707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.445440899999994","-0.1521435","5","25","OPERATIONAL","Wandsworth"
"ChIJZ99DRqIFdkgRXw55p0CdutQ","Anahata Yoga Clapham","Services & Experiences","Services & Experiences","Yoga studio","10 Wroughton Rd, London","SW11 6BG","SW11","Battersea","London","","https://www.anahatayogaclapham.com/","","","","https://maps.google.com/?cid=15328737182722100831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.452560899999995","-0.1588243","4.9","45","OPERATIONAL","Wandsworth"
"ChIJbW18ixsFdkgRIbtk6H38laI","ARAM.YOGA","Services & Experiences","Services & Experiences","Yoga studio","Ethelburga Centre, 60 Worfield St, London","SW11 4RA","SW11","Battersea","London","","http://www.aramyoga.com/","","","","https://maps.google.com/?cid=11715547623374240545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4774899","-0.1660713","","","OPERATIONAL","Wandsworth"
"ChIJXw-nSKUFdkgRpUYIeER6UjQ","Battersea Park Fitness","Services & Experiences","Services & Experiences","Health","Battersea Park, London","SW11 4NJ","SW11","Battersea","London","+44 7351 435861","https://www.batterseaparkfitness.com/","","","","https://maps.google.com/?cid=3770210272552699557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4821944","-0.1586439","5","36","OPERATIONAL","Wandsworth"
"ChIJLekiuaIFdkgRlKg-cv22nqw","Bliss Wellness","Services & Experiences","Services & Experiences","Gym","50A Altenburg Gardens, London","SW11 1JL","SW11","Battersea","London","+44 7849 204336","https://www.blisswellness.space/","","","","https://maps.google.com/?cid=12438580420503578772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4632637","-0.1629343","5","48","OPERATIONAL","Wandsworth"
"ChIJsZE56AUFdkgRMzkOCRD4ikI","Casita Yoga Battersea","Services & Experiences","Services & Experiences","Yoga studio","Katherine Low Settlement, 108 Battersea High St, London","SW11 3HP","SW11","Battersea","London","","http://www.casitayogabattersea.com/","","","","https://maps.google.com/?cid=4794917501044406579&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4720095","-0.17366499999999999","5","35","OPERATIONAL","Wandsworth"
"ChIJ_aPUhrAFdkgR8xAmlM2aXT8","EVERY Reformer Pilates","Services & Experiences","Services & Experiences","Gym","135 Northcote Rd, London","SW11 6PX","SW11","Battersea","London","","https://everypilates.co.uk/","","","","https://maps.google.com/?cid=4565975804968046835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.456004899999996","-0.1649127","5","105","OPERATIONAL","Wandsworth"
"ChIJn0pKk50FdkgRr3L4sD4fbkc","gideonsyoga","Services & Experiences","Services & Experiences","Yoga studio","Flat 1, Gallagher Court, 49 Winders Rd, London","SW11 3HD","SW11","Battersea","London","+44 20 3725 6822","https://gideons-yoga.com/","","","","https://maps.google.com/?cid=5147085778248561327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.471666199999994","-0.1716308","4.3","3","OPERATIONAL","Wandsworth"
"ChIJs_64B5oFdkgRXVB-daBa12Q","Kelly Brooks Yoga","Services & Experiences","Services & Experiences","Yoga studio","Clapham Junction, Monarch Sq, London","SW11 1AR","SW11","Battersea","London","+44 7908 185772","http://www.kellybrooksyoga.com/","","","","https://maps.google.com/?cid=7266376168998064221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4617236","-0.1703857","5","27","OPERATIONAL","Wandsworth"
"ChIJYdZOxXQFdkgRuVug5Qz-NLM","Live Karma Yoga","Services & Experiences","Services & Experiences","Yoga studio","30 Petworth St, London","SW11 4QW","SW11","Battersea","London","","https://livekarmayoga.com/","","","","https://maps.google.com/?cid=12913225362923609017&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4761461","-0.1650365","4.9","9","OPERATIONAL","Wandsworth"
"ChIJ0dy5D5wFdkgRMYGueFC2cro","MoreYoga Clapham Junction","Services & Experiences","Services & Experiences","Yoga studio","114 Falcon Rd, London","SW11 2LH","SW11","Battersea","London","+44 808 175 0238","https://www.moreyoga.co.uk/yoga-london/clapham-junction-studio?utm_medium=organic&utm_source=google_maps&utm_campaign=maps&utm_content=maps","","","","https://maps.google.com/?cid=13435001095137952049&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4681522","-0.1709707","4.8","100","OPERATIONAL","Wandsworth"
"ChIJYeMVPpAFdkgR_oLR6ec4bLM","Sadhana Yoga & Wellbeing Studio London (Clapham)","Services & Experiences","Services & Experiences","Yoga studio","91 St John's Hl, London","SW11 1SY","SW11","Battersea","London","+44 20 7585 0377","https://www.sadhana-wellbeing.com/","","","","https://maps.google.com/?cid=12928771198985274110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4615443","-0.17347089999999998","4.6","351","OPERATIONAL","Wandsworth"
"ChIJX4fhTL0FdkgRkPVAK5e2Tio","Third Space Clapham Junction","Services & Experiences","Services & Experiences","Gym","Clapham Junction, Lavender Hill, London","SW11 1LN","SW11","Battersea","London","+44 20 7970 0957","https://www.thirdspace.london/clubs/clapham-junction/","","","","https://maps.google.com/?cid=3048574758158398864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4636357","-0.16752999999999998","4.7","384","OPERATIONAL","Wandsworth"
"ChIJjf7peRcFdkgRymECZeUIpH8","Yoga with Lucie Zoe Lazarus","Services & Experiences","Services & Experiences","point_of_interest","Warriner Gardens, London","SW11 4DU","SW11","Battersea","London","","","","","","https://maps.google.com/?cid=9197486120332583370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.474812","-0.1565073","5","1","OPERATIONAL","Wandsworth"
"ChIJPxi6TqwPdkgR4ocjzNgg6AM","Body Mindfulness Studio","Services & Experiences","Services & Experiences","Yoga studio","32 St. Johns Ave, London","SW15 6AN","SW15","Putney","London","+44 7767 686010","https://www.bodymindfulnessstudio.co.uk/","","","","https://maps.google.com/?cid=281511092220561378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4598966","-0.22127090000000002","5","25","OPERATIONAL","Wandsworth"
"ChIJAQAEkg4PdkgRHQ97PRZPsaE","HARMONY STUDIO","Services & Experiences","Services & Experiences","Yoga studio","51 Felsham Rd, London","SW15 1AZ","SW15","Putney","London","+44 20 8780 0160","","","","","https://maps.google.com/?cid=11651180667923533597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4655649","-0.2182373","","","OPERATIONAL","Wandsworth"
"ChIJPW4PzSsPdkgRhi9b9EuSqzo","Hotpod Yoga Putney","Services & Experiences","Services & Experiences","Yoga studio","1st Floor, Putney High St, London","SW15 1TW","SW15","Putney","London","+44 7526 706541","https://hotpodyoga.com/studios/putney/","","","","https://maps.google.com/?cid=4227633530137161606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4632808","-0.21620299999999998","4.9","129","OPERATIONAL","Wandsworth"
"ChIJbR5PpQMPdkgR1UqUEYBQ3Wc","Jill Does Yoga","Services & Experiences","Services & Experiences","Yoga studio","Dryburgh Court, 1 Dryburgh Rd, London","SW15 1BN","SW15","Putney","London","+44 7734 210330","","","","","https://maps.google.com/?cid=7484226666740599509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.465396999999996","-0.23106620000000003","5","1","OPERATIONAL","Wandsworth"
"ChIJTWyRC2UPdkgRcGF0zQvx7Nw","Kind Mind Yoga","Services & Experiences","Services & Experiences","Yoga studio","St. Mary's Church, Putney High St, London","SW15 1SN","SW15","Putney","London","","http://kindmindyoga.co.uk/?utm_source=gmb&utm_medium=referral","","","","https://maps.google.com/?cid=15919363815841751408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4657962","-0.2137372","5","2","OPERATIONAL","Wandsworth"
"ChIJpUuKUgAPdkgRBdCQeYpM0Pw","Meli’s Yoga. Yoga therapy sessions- Yoga classes","Services & Experiences","Services & Experiences","point_of_interest","64 Swinburne Rd, London","SW15 5EH","SW15","Putney","London","+44 7516 399040","http://www.meliyoga.com/","","","","https://maps.google.com/?cid=18217144650342387717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4608156","-0.24023119999999998","5","3","OPERATIONAL","Wandsworth"
"ChIJMYnqKDUPdkgRjkp8vrGtc3o","Phoenix Yoga","Services & Experiences","Services & Experiences","Yoga studio","230 Upper Richmond Rd, London","SW15 6TG","SW15","Putney","London","+44 7540 726378","https://www.phoenixyoga.co.uk/","","","","https://maps.google.com/?cid=8823587073865566862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4613303","-0.21878620000000001","4.9","52","OPERATIONAL","Wandsworth"
"ChIJw8qjyBEPdkgRjZstT-IUfi8","Putney Body & Brain Centre","Services & Experiences","Services & Experiences","Yoga studio","326 Upper Richmond Rd, London","SW15 6TL","SW15","Putney","London","+44 20 3072 2089","http://www.bodynbrain.co.uk/putney","","","","https://maps.google.com/?cid=3422195729071709069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4625859","-0.2222845","5","17","OPERATIONAL","Wandsworth"
"ChIJAT5BqZ4PdkgRqSMQsbRzNhk","Putney Yoga Centre","Services & Experiences","Services & Experiences","Yoga studio","4, St George's Court, St Georges Court, 131 Putney Bridge Rd, London","SW15 2PA","SW15","Putney","London","+44 20 8704 5454","https://www.putneyyogacentre.co.uk/index.php","","","","https://maps.google.com/?cid=1816766719592506281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4613531","-0.20432080000000002","5","3","OPERATIONAL","Wandsworth"
"ChIJa_bVjA4PdkgRcCup7sQHo_E","Sivananda Yoga Vedanta Centre","Services & Experiences","Services & Experiences","Yoga studio","51 Felsham Rd, London","SW15 1AZ","SW15","Putney","London","+44 20 8780 0160","https://sivanandalondon.org/","","","","https://maps.google.com/?cid=17411769126743518064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4655546","-0.21824870000000002","4.3","52","OPERATIONAL","Wandsworth"
"ChIJRXWQqDsPdkgRivkPAo3ZlbA","The Fitness Exchange (Putney)","Services & Experiences","Services & Experiences","Gym","Putney Exchange 1st Floor, Unit B, London","SW15 1TW","SW15","Putney","London","+44 20 8103 5299","https://fitnessexchange.co.uk/","","","","https://maps.google.com/?cid=12724315521853421962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4632204","-0.2173106","4.8","42","OPERATIONAL","Wandsworth"
"ChIJVVUE-uEOdkgRIdyOYzlfxhA","Yoga Fusion","Services & Experiences","Services & Experiences","Gym","40 Sunnymead Rd, London","SW15 5HY","SW15","Putney","London","+44 7818 254107","http://yoganandyou.co.uk/contact-us/","","","","https://maps.google.com/?cid=1208758250083638305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4566309","-0.23537899999999998","5","8","OPERATIONAL","Wandsworth"
"ChIJAQCQLhAPdkgRZRenpHdRclA","Yoga Mama Wellness","Services & Experiences","Services & Experiences","Yoga studio","266 Upper Richmond Rd, London","SW15 6TQ","SW15","Putney","London","+44 7939 589083","https://yogamamawellness.com/contact-us/","","","","https://maps.google.com/?cid=5796785244684621669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4618062","-0.2204361","","","OPERATIONAL","Wandsworth"
"ChIJzR5afcUHdkgRIeu8u0-mc50","Anam Yoga","Services & Experiences","Services & Experiences","point_of_interest","89 Bickersteth Rd, London","SW17 9SH","SW17","Tooting","London","","https://www.instagram.com/anamyoga_?igsh=MWw0bWd6eGdpN3k1aA==&utm_source=qr","https://www.instagram.com/anamyoga_?igsh=MWw0bWd6eGdpN3k1aA==&utm_source=qr","","","https://maps.google.com/?cid=11345594747658758945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4237696","-0.1637586","5","1","OPERATIONAL","Wandsworth"
"ChIJXxl6lKsFdkgRq553Qw4qg38","Flow Box Yoga","Services & Experiences","Services & Experiences","Yoga studio","The Bec, 81 Upper Tooting Rd, London","SW17 7PB","SW17","Tooting","London","+44 7846 765577","https://flowboxyoga.co.uk/","","","","https://maps.google.com/?cid=9188233905515765419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.433678199999996","-0.1627489","5","27","OPERATIONAL","Wandsworth"
"ChIJWV5H_MhayqIRBnLIQXP_6sQ","Jules-Yoga","Services & Experiences","Services & Experiences","point_of_interest","81-87 Upper Tooting Rd, London","SW17 7TW","SW17","Tooting","London","+44 7495 757520","https://www.jules-yoga.com/","","","","https://maps.google.com/?cid=14189434446474146310&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4338018","-0.1626232","5","31","OPERATIONAL","Wandsworth"
"ChIJg68rxGYFdkgRWZfMCa2Fwd4","MoreYoga Balham","Services & Experiences","Services & Experiences","Yoga studio","275 Balham High Rd, London","SW17 7BD","SW17","Tooting","London","+44 808 175 0238","https://www.moreyoga.co.uk/yoga-london/balham-studio?utm_medium=organic&utm_source=google_maps&utm_campaign=maps&utm_content=maps","","","","https://maps.google.com/?cid=16051257525165397849&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.436606","-0.1578946","4.3","66","OPERATIONAL","Wandsworth"
"ChIJcdaBq_AFdkgRLtXMNbjJX8s","Ocean Flow Yoga","Services & Experiences","Services & Experiences","Yoga studio","The Bec, 81- 87 Upper Tooting Rd, London","SW17 7TW","SW17","Tooting","London","+44 7857 291021","https://instagram.com/oceanflow.yoga?igshid=OGQ5ZDc2ODk2ZA==","https://instagram.com/oceanflow.yoga?igshid=OGQ5ZDc2ODk2ZA==","","","https://maps.google.com/?cid=14654653505500665134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4338018","-0.1626232","","","OPERATIONAL","Wandsworth"
"ChIJX1zMP4AFdkgRsJTMj72Lvzs","REVIVE YOGA & PILATES - Tooting Bec","Services & Experiences","Services & Experiences","Yoga studio","Belvoir Property Management, 249 Balham High Rd, London","SW17 7BE","SW17","Tooting","London","+44 20 3638 1622","http://reviveyogalondon.com/","","","","https://maps.google.com/?cid=4305313415067112624&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4372209","-0.15704089999999998","5","41","OPERATIONAL","Wandsworth"
"ChIJ15QzDCsFdkgR6w5JRnRaygU","Satuflow Yoga","Services & Experiences","Services & Experiences","point_of_interest","81 Upper Tooting Rd, London","SW17 7TW","SW17","Tooting","London","+44 7539 486659","https://momence.com/u/satuflow-avHGxE","","","","https://maps.google.com/?cid=417245370927091435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.433678199999996","-0.1627489","5","3","OPERATIONAL","Wandsworth"
"ChIJ1Rr64AsGdkgRMwn-mpRGVLU","The Radiant Hand","Services & Experiences","Services & Experiences","Yoga studio","92B Tooting High St, London","SW17 0RR","SW17","Tooting","London","+44 20 7118 8682","http://www.theradianthand.co.uk/","","","","https://maps.google.com/?cid=13066146022978095411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4268065","-0.1697208","5","15","OPERATIONAL","Wandsworth"
"ChIJe-2SiaMFdkgRum6mj1ZfK_Q","The treatment rooms and studio","Services & Experiences","Services & Experiences","Yoga studio","26 Tooting Bec Rd, London","SW17 8BD","SW17","Tooting","London","+44 20 8772 9516","https://treatment-rooms.com/","","","","https://maps.google.com/?cid=17594261194634849978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.43517920000001","-0.1579118","4.5","27","OPERATIONAL","Wandsworth"
"ChIJ1UCq15MHdkgRGSu2rGZQV3Y","True Revolution Yoga","Services & Experiences","Services & Experiences","point_of_interest","5 Stella Rd, London","SW17 9HG","SW17","Tooting","London","+44 7733 838561","http://truerevolutionyoga.com/","","","","https://maps.google.com/?cid=8527372821363829529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.422289899999996","-0.1611381","5","14","OPERATIONAL","Wandsworth"
"ChIJF7wao2UFdkgRbc3Gyq_fuhI","CAYC, Joyful Wellness in Earlsfield - Yoga, Pilates, Barre + Events","Services & Experiences","Services & Experiences","Yoga studio","The Sawmills, Flock Mill Pl, London","SW18 4QJ","SW18","Wandsworth / Earlsfield","London","","https://cayclondon.com/","","","","https://maps.google.com/?cid=1349636984465182061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4433114","-0.1921996","5","264","OPERATIONAL","Wandsworth"
"ChIJ_5Ns2xkFdkgRSOEabqxOlkw","Chakra Mama Healing - Reiki, Sound Healing, Gong Bath, Kundalini & Hatha Yoga, Chakra Balance, Fertility, EFT","Services & Experiences","Services & Experiences","Yoga studio","Serenity Space, The Edge Apartments, 205 Merton Rd, London","SW18 5EE","SW18","Wandsworth / Earlsfield","London","+44 7500 451376","https://www.chakramamahealing.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=3334536113001484296","","","","https://maps.google.com/?cid=5518684895877718344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4496167","-0.199587","5","94","OPERATIONAL","Wandsworth"
"ChIJ-41gI2MPdkgRMOX9nBwh8jk","Flow Like Water","Services & Experiences","Services & Experiences","point_of_interest","75 Cromford Rd, London","SW18 1PA","SW18","Wandsworth / Earlsfield","London","+44 7566 262144","https://flowlikewater.co.uk/","","","","https://maps.google.com/?cid=4175436211302556976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.459387","-0.2023318","4.9","88","OPERATIONAL","Wandsworth"
"ChIJTzJY5-QFdkgR5ze-Txar4ow","Ikshana-wellbeing","Services & Experiences","Services & Experiences","Yoga studio","96 North Side Wandsworth Common, London","SW18 2QU","SW18","Wandsworth / Earlsfield","London","+44 7767 474630","https://ikshana-wellbeing.org/","","","","https://maps.google.com/?cid=10151864622362015719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4584943","-0.18296620000000002","5","7","OPERATIONAL","Wandsworth"
"ChIJRaTaKR4PdkgReTFPNOzU0L4","MoreYoga Wandsworth","Services & Experiences","Services & Experiences","Yoga studio","Ram Quarter, 7 Chivers Psge, London","SW18 1UP","SW18","Wandsworth / Earlsfield","London","+44 808 175 0238","https://www.moreyoga.co.uk/yoga-london/wandsworth-studio?utm_medium=organic&utm_source=google_maps&utm_campaign=maps&utm_content=maps","","","","https://maps.google.com/?cid=13749723773317099897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.458512199999994","-0.19274360000000001","4.4","58","OPERATIONAL","Wandsworth"
"ChIJeTiAGPOp2EcRtuSc0_bzyWc","Sangha Studios","Services & Experiences","Services & Experiences","Wellness center","New Acres, 5a Pilot Walk, London","SW18 1FN","SW18","Wandsworth / Earlsfield","London","","https://www.sanghastudioslondon.com/","","","","https://maps.google.com/?cid=7478776897663198390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.461207099999996","-0.19139209999999998","5","19","OPERATIONAL","Wandsworth"
"ChIJP-Qz1EIPdkgRSP5j6us4WUg","Serenity Space","Services & Experiences","Services & Experiences","Yoga studio","The Edge Apartments, 205 Merton Rd, London","SW18 5EE","SW18","Wandsworth / Earlsfield","London","+44 20 8874 4500","https://www.serenityspace.uk/","","","","https://maps.google.com/?cid=5213260629558951496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.449696","-0.199564","4.8","102","OPERATIONAL","Wandsworth"
"ChIJSzWD91wFdkgRzuX4zRm9TJA","SOMA Yoga Wandsworth","Services & Experiences","Services & Experiences","Yoga studio","inside the bbodance studio, Ensign House, Jasmine House, Battersea Reach, Clove Hitch Quay, London","SW18 1TA","SW18","Wandsworth / Earlsfield","London","+44 7425 770368","http://www.wandsworthyoga.com/","","","","https://maps.google.com/?cid=10397893558219105742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4652072","-0.1837184","5","164","OPERATIONAL","Wandsworth"
"ChIJi5I7RTwFdkgRQ8Rrbz9rZL4","Take-A-Paws Yoga","Services & Experiences","Services & Experiences","Yoga studio","96 North Side Wandsworth Common, London","SW18 2QU","SW18","Wandsworth / Earlsfield","London","","http://www.take-a-paws.co.uk/","","","","https://maps.google.com/?cid=13719208285073818691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4580171","-0.18198979999999998","5","101","OPERATIONAL","Wandsworth"
"ChIJc6D9UEQPdkgRbiEDWkxmefs","Treehouse Yoga Studio","Services & Experiences","Services & Experiences","Yoga studio","Engadine St, London","SW18 5BH","SW18","Wandsworth / Earlsfield","London","+44 7900 070888","http://treehouseyoga.co.uk/","","","","https://maps.google.com/?cid=18120627053815603566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4443917","-0.2029019","5","10","OPERATIONAL","Wandsworth"
"ChIJIRseLQAFdkgRAKl1q3pQLoU","Unfurl Studios Earlsfield- Pilates, Yoga, Barre, Dance and Meditation","Services & Experiences","Services & Experiences","Gym","531 Garratt Ln, London","SW18 4SR","SW18","Wandsworth / Earlsfield","London","","http://www.unfurlstudios.co.uk/","","","","https://maps.google.com/?cid=9596696343765952768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4414807","-0.18717000000000003","4.9","27","OPERATIONAL","Wandsworth"
"ChIJCUL0VR4JdkgRUBXlfS5v0Jc","Annette Wiik Yoga","Services & Experiences","Services & Experiences","point_of_interest","24a/b, High Street Wimbledon, London","SW19 5DX","SW19","Wimbledon / Southfields edge","London","+44 7789 175481","http://annettewiikyoga.com/","","","","https://maps.google.com/?cid=10939365740354278736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4251381","-0.21757749999999998","5","14","OPERATIONAL","Wandsworth"
"ChIJMWG2ifMJdkgRmGs0Zf9JMlI","Bel's Yoga Yard","Services & Experiences","Services & Experiences","Yoga studio","184B Kingston Rd, London","SW19 3NU","SW19","Wimbledon / Southfields edge","London","+44 7951 578676","https://www.belsyogayard.com/","","","","https://maps.google.com/?cid=5922877821209045912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4120596","-0.20667359999999999","5","17","OPERATIONAL","Wandsworth"
"ChIJDQV6QvQHdkgRG3yp-n_rtLM","Chandra Yoga Wimbledon","Services & Experiences","Services & Experiences","Yoga studio","2A The Show House, Merton, Watermill Wy, London","SW19 2RD","SW19","Wimbledon / Southfields edge","London","+44 7879 398976","https://www.chandrayogawimbledon.com/","","","","https://maps.google.com/?cid=12949233763495803931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4136549","-0.18336529999999998","5","59","OPERATIONAL","Wandsworth"
"ChIJlV-xZs8IdkgRjX2jldzUqUI","Good Life Yoga","Services & Experiences","Services & Experiences","Yoga studio","Belgrave Hall, Denmark Rd, London","SW19 4PG","SW19","Wimbledon / Southfields edge","London","+44 7943 602607","http://goodlifeyoga.co.uk/","","","","https://maps.google.com/?cid=4803604521435757965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4211093","-0.2193552","5","18","OPERATIONAL","Wandsworth"
