priority,track,email_variant,score,borough,name,type,category,address,postcode,district,phone,website,rating,reviews,placeId,googleMapsUri,why,email
C,books,commercial,36,Wandsworth,26 February Records (2602 Records),Store,Books & Music,"Willows Court, The Broadway, London",SW19 8YE,SW19,,https://www.2602records.com/,5,1,ChIJaysS0WYJdkgRwaS-N7tcFTw,https://maps.google.com/?cid=4329468575950480577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,record / vinyl shop,
C,flowers,commercial,36,Wandsworth,Brian Kirkby Flowers,Florist,Home & Living,"32 Leopold Rd, London",SW19 7BD,SW19,+44 20 8946 6422,https://www.briankirkbyflowers.co.uk/,5,393,ChIJKWBDT7IIdkgRL8I6KrkgDMg,https://maps.google.com/?cid=14414932486955647535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,36,Wandsworth,F for Flower,Florist,Home & Living,"Wellington House, 150 Upper Richmond Rd, London",SW15 2SW,SW15,+44 7951 873381,https://fforflower.com/,4.9,275,ChIJGftjc3MPdkgRI5GmqKDGCqI,https://maps.google.com/?cid=11676363377237987619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,36,Wandsworth,Lavender Florist,Florist,Home & Living,"36 Lavender Hill, London",SW11 5RL,SW11,+44 7955 011256,https://www.g-lavenderflorist.com/,5,172,ChIJzQ0ci6UFdkgRQ74o8tww2BE,https://maps.google.com/?cid=1285831419127971395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,36,Wandsworth,SW Blooms Florist,Florist,Home & Living,"34 Replingham Rd, London",SW18 5LR,SW18,+44 20 8874 5559,http://www.bloomsflowers.co.uk/,4.9,406,ChIJ_cxGO0QPdkgRRmyIbpX8krc,https://maps.google.com/?cid=13227912774275329094&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,wine,commercial,34,Wandsworth,Clapton Craft,Liquor store,Art & Culture,"31 St John's Hl, London",SW11 1TT,SW11,+44 20 3489 3133,http://www.claptoncraft.co.uk/,4.9,45,ChIJadskk9oFdkgRLlrZC2yNi9w,https://maps.google.com/?cid=15891951205301705262&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent wine / bottle shop,
C,fashion,commercial,34,Wandsworth,Enovate London,clothing_store,Kids & Family,"163 Mitcham Rd, London",SW17 9PG,SW17,+44 7312 001369,https://enovatelondon.co.uk/,4.9,168,ChIJBQM4YowHdkgRX6TKLnvvIQY,https://maps.google.com/?cid=441897550804067423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,34,Wandsworth,Hali H,Clothing store,Fashion & Apparel,"235 Upper Tooting Rd, London",SW17 7TG,SW17,+44 20 8767 3848,http://www.halih.com/,4.8,169,ChIJzyTBGuAFdkgRstBPuhsmAxY,https://maps.google.com/?cid=1586153394296311986&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,34,Wandsworth,JAKI,Women's clothing store,Fashion & Apparel,"142 Putney High St, London",SW15 1RR,SW15,+44 20 8789 7301,http://jaki.co.uk/,4.8,768,ChIJ9ffeBhIPdkgRirUitUc7IUw,https://maps.google.com/?cid=5485731000281642378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,34,Wandsworth,Prachy Creations,Women's clothing store,Fashion & Apparel,"101-103 Upper Tooting Rd, London",SW17 7TW,SW17,+44 20 8682 2500,http://www.prachy.co.uk/,4.9,211,ChIJFSfmNN4FdkgRBB37rLQRv9o,https://maps.google.com/?cid=15762336688513948932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,34,Wandsworth,The Vintage Clothing Store,Clothing store,Fashion & Apparel,"Unit 6, The Apprentice Shop, 14 Watermill Wy, London",SW19 2RD,SW19,+44 7542 606517,https://vintageclothingstore.co.uk/,4.7,6,ChIJ49RIPS8JdkgRN9qWD0zf2fw,https://maps.google.com/?cid=18219839285276105271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,vintage / boutique,
C,wine,commercial,34,Wandsworth,We Brought Beer,Liquor store,Home & Living,"Unit 17B, 21-23 Tooting High St, London",SW17 0SN,SW17,,https://webroughtbeer.co.uk/,4.7,65,ChIJrTvG6AoGdkgRkkFRA1ggXbQ,https://maps.google.com/?cid=12996579662045987218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent wine / bottle shop,
C,flowers,commercial,32,Wandsworth,Blooms at London (Putney Exchange) - Flowers & Bouquets,Florist,Home & Living,"98 Putney High St, London",SW15 1TW,SW15,+44 20 3488 7505,https://www.bloomsatlondon.com/,4.9,124,ChIJFeOElH8PdkgRRgel7xFsKjo,https://maps.google.com/?cid=4191281227512481606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,32,Wandsworth,Fleur de la Couture,Florist,Home & Living,"Wimbledon Art Studio, Riverside Yard, 10 Riverside Rd, London",SW17 0BB,SW17,,https://www.fleurdelacouture.com/,5,73,ChIJV8SSxkEFdkgRJfy7plkPO0M,https://maps.google.com/?cid=4844482701890944037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,32,Wandsworth,Flowers By Eve,Florist,Home & Living,"55 Quinton St, London",SW18 3QR,SW18,+44 7977 402381,https://flowersbyeve.co.uk/,4.9,43,ChIJa5rsKVYPdkgR3O-_T11GHN0,https://maps.google.com/?cid=15932686948313853916&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,32,Wandsworth,Noor Flowers & Plants,Florist,Home & Living,"205B Upper Richmond Rd, London",SW15 6AW,SW15,+44 7932 373477,https://noorflowers.co.uk/,4.9,97,ChIJa99YHiYPdkgRoZ1UjHxhrVk,https://maps.google.com/?cid=6461928227904724385&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,books,commercial,32,Wandsworth,Only Make Believe,Book store,Books & Music,"6, The Coles Shop, The 1929 Shop, London",SW19 2RD,SW19,,https://www.onlymakebelieve.co.uk/,5,60,ChIJh7hbNrsHdkgRQgMenDdiEUQ,https://maps.google.com/?cid=4904809460165116738&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bookshop,
C,flowers,commercial,32,Wandsworth,Putney Florist,Florist,Home & Living,"Putney florist, 291 Upper Richmond Rd, London",SW15 6SP,SW15,+44 20 8785 1118,https://www.putneyflorist.com/,4.8,149,ChIJd6bZ1gQPdkgR0UwFMdJ2W1c,https://maps.google.com/?cid=6294755549318040785&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,books,commercial,32,Wandsworth,Wimbledon Books,Book store,Books & Music,"Ashford House, 40 High Street Wimbledon, London",SW19 5AU,SW19,+44 20 8879 3101,http://www.wimbledonbooks.co.uk/,4.6,98,ChIJe1Mucc4IdkgRAM7wtimbbbs,https://maps.google.com/?cid=13505621461019184640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bookshop,
C,specialty_food,commercial,31,Wandsworth,August Bakery,Bakery,Food & Drink,"4-6a Battersea Rise, London",SW11 1ED,SW11,,https://www.august-bakery.com/,4.8,394,ChIJ1wGLh_oFdkgRwq_-G4Bkv4U,https://maps.google.com/?cid=9637532228984418242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,31,Wandsworth,Bonjour Putney,Pastry shop,Food & Drink,"64 Lower Richmond Rd., London",SW15 1LL,SW15,+44 7747 710208,https://www.instagram.com/bonjourputney64/?hl=en,4.8,225,ChIJrc3C9IgPdkgReTVTJOPzBPs,https://maps.google.com/?cid=18087850160319313273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Pastry shop),
C,specialty_food,commercial,31,Wandsworth,Etoile Bakery,Cake shop,Food & Drink,"103 Elspeth Rd, London",SW11 1DP,SW11,+44 7980 292885,http://etoilebakery.co.uk/,4.9,194,ChIJ3a41zrwFdkgRf6H_SQfuLfI,https://maps.google.com/?cid=17450865846204211583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Cake shop),
C,specialty_food,commercial,31,Wandsworth,Harvey's Bakehouse - Artisan Bakery Richmond,Bakery,Food & Drink,"232 Upper Richmond Rd, London",SW15 6TG,SW15,,https://www.harveysbakehouse.co.uk/,4.6,467,ChIJ_2q-wxEPdkgREgYiJYgk89A,https://maps.google.com/?cid=15056418146386839058&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,31,Wandsworth,Mahali Bakery by Mahali and Co,Bakery,Food & Drink,"Ground Floor Retail, 24 Battersea Park Rd, London",SW11 4HY,SW11,,https://mahaliandco.com/,4.7,573,ChIJf2zNer0FdkgR2Ge0-4bDJCI,https://maps.google.com/?cid=2460306280967071704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,31,Wandsworth,Milk Run,Bakery,Food & Drink,"16-18 Ritherdon Rd, London",SW17 8QD,SW17,,https://www.milk.london/milkrun,4.6,185,ChIJR8Pu134FdkgR-C9mtVSJj54,https://maps.google.com/?cid=11425501776575868920&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,31,Wandsworth,Slice Street Bakery,Bakery,Food & Drink,"Eckstein Rd, London",SW11 1QE,SW11,+44 7895 281900,https://slicestreetbakery.co.uk/,4.9,223,ChIJE_ng8DIFdkgRGBqy7Q8Mitg,https://maps.google.com/?cid=15603297121530419736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,31,Wandsworth,West Cornwall Pasty Clapham Junction,Pastry shop,Food & Drink,"Platform 13/14, Clapham Junction, London",SW11 2LJ,SW11,,http://www.foodtravelexperts.com/,4.8,544,ChIJ5QSk9W0FdkgRFwRmp2DcAzo,https://maps.google.com/?cid=4180427186813404183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Pastry shop),
C,fashion,commercial,30,Wandsworth,Aradhana,Women's clothing store,Fashion & Apparel,"211 Upper Tooting Rd, London",SW17 7TG,SW17,+44 20 8767 7696,http://www.aradhanaheritage.com/,4.9,45,ChIJ371AoQoGdkgRs_qGsEk70jY,https://maps.google.com/?cid=3950285010837633715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,30,Wandsworth,Arc'teryx Battersea,Clothing store,Fashion & Apparel,"Floor Level Phase 2, The Power Station, Unit UG, 012A Upper Ground, London",SW11 8AL,SW11,+44 20 4539 9226,https://stores.arcteryx.com/battersea,4.9,130,ChIJo0e3TJ8FdkgRAM9XBUrmFgA,https://maps.google.com/?cid=6445655079243520&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,30,Wandsworth,Caroline Randell Lingerie Boutique,Women's clothing store,Fashion & Apparel,"6 Church Rd, London",SW19 5DL,SW19,+44 20 8946 6171,http://www.carolinerandell.co.uk/,4.8,78,ChIJFbixA8wIdkgRbtsfcZ7UaFM,https://maps.google.com/?cid=6010287479693761390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,vintage / boutique,
C,fashion,commercial,30,Wandsworth,Florentina Boutique,Clothing store,Fashion & Apparel,"The Old Bakery, 8A Replingham Rd (on, Elsenham St, London",SW18 5LS,SW18,+44 7956 242933,http://florentina-b.co.uk/,5,51,ChIJVVXuj0YPdkgRYqr8f1UTR-I,https://maps.google.com/?cid=16305022233858583138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,vintage / boutique,
C,fashion,commercial,30,Wandsworth,Gabriella Sandham Lingerie & Swimwear,Women's clothing store,Fashion & Apparel,"161 Lavender Hill, London",SW11 5QH,SW11,+44 20 7223 5558,http://www.gabriellasandham.com/,4.6,50,ChIJJ1FreaMFdkgRVDsY6-6-pvA,https://maps.google.com/?cid=17340757348592401236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,30,Wandsworth,Morrows,Clothing store,Fashion & Apparel,"Corner Unit 18, Putney Exchange, Putney High St, Lacy Rd, London",SW15 1TW,SW15,+44 20 3409 4399,https://www.morrowsoutfitters.com/,4.9,149,ChIJH2Nfww0PdkgRKeH4jZox_Bk,https://maps.google.com/?cid=1872426084955906345&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,30,Wandsworth,NABBD Ltd,Clothing store,Fashion & Apparel,"174 Arthur Rd, London",SW19 8AQ,SW19,+44 20 8871 2277,http://www.nabbd.co.uk/,4.6,91,ChIJR4UiP1IPdkgR83aZT2QPOmU,https://maps.google.com/?cid=7294159469986543347&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,fashion,commercial,30,Wandsworth,The Wedding Dress Shop,Clothing store,Fashion & Apparel,"Arthur Rd, London",SW19 8AE,SW19,+44 20 8605 9008,http://www.theweddingdressshop.co.uk/,4.8,139,ChIJR4UiP1IPdkgRRClIqvN-A7Q,https://maps.google.com/?cid=12971350936756169028&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,flowers,commercial,29,Lambeth,Blooming Haus - Event Florist - B Corp Certified,Florist,Home & Living,"Arch 707, London",SW8 4AR,SW8,+44 20 3389 9609,https://bloominghaus.com/,5,29,ChIJQU1S4PYPdkgRC4wiEr6KNnI,https://maps.google.com/?cid=8229917918018833419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,29,Lambeth,Flower Hamlet Wedding and Event Florist London,Florist,Home & Living,"52 Alleyn Park, London",SE21 8SF,SE21,+44 7756 173116,https://www.flowerhamlet.com/,5,16,ChIJV4cqvSsDdkgRkmOVOhvvLUU,https://maps.google.com/?cid=4984903262795031442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,charity,charity,29,Lambeth,Mary’s Living and Giving Shop for Save the Children,Thrift store,Kids & Family,"90 Bermondsey St, London",SE1 3UB,SE1,+44 20 7407 3617,https://twitter.com/MLGbermondsey,3.9,37,ChIJj9juzEQDdkgROC2aLmBLknY,https://maps.google.com/?cid=8543974319546051896&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,curated charity shop,
C,flowers,commercial,29,Wandsworth,AP.FLOWERSTUDIO,Florist,Home & Living,"Radley House, 10 Palmer Rd, London",SW11 4FS,SW11,+44 7442 860385,https://apflowerstudio.com/,5,35,ChIJRyJ1Pd8FdkgRX44nMzF7A3o,https://maps.google.com/?cid=8792006348799184479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,29,Wandsworth,Barley flower studio,Florist,Home & Living,"UNIT 6A, THE APPRENTICE SHOP, MERTON ABBEY MILLS, Watermill Wy, London",SW19 2RD,SW19,,https://www.barleyflorals.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=4081743437811764250,5,30,ChIJfzrq-qQFdkgRpPCioKYfg5k,https://maps.google.com/?cid=11061719910272135332&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,29,Wandsworth,Bud & Bloom Florist,Florist,Home & Living,"501 Old York Rd, London",SW18 1SS,SW18,+44 7398 847454,http://budandbloomflorist.co.uk/,5,20,ChIJF-cV8roPdkgR-Zs758xvLMQ,https://maps.google.com/?cid=14135796256252599289&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,29,Wandsworth,Confetti Club London,Florist,Home & Living,"Studio 27, Wimbledon Art Studios, Wimbledon Art Studio, Riverside Yard, 10 Riverside Rd, London",SW17 0BB,SW17,,http://www.confetticlublondon.com/,5,24,ChIJZXCU7TsPdkgRg9LwY740uXo,https://maps.google.com/?cid=8843157335643837059&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,books,commercial,29,Wandsworth,Global Educational Trust's 'books for free',Association / Organization,Books & Music,"Southside Shopping Centre, London",SW18 4TF,SW18,,http://www.globaleducationaltrust.org/,4.7,27,ChIJw3AkugQPdkgRswNnkWf8hzk,https://maps.google.com/?cid=4145559503769109427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bookshop,
C,flowers,commercial,29,Wandsworth,Jessie Watson Flowers,Florist,Home & Living,"Wimbledon Art Studios, Wimbledon Art Studio, Riverside Yard, 10 Riverside Yard, London",SW17 0BB,SW17,+44 7530 897679,https://jessiewatsonflowers.com/,5,17,ChIJw5ZoxEM4MGUR4qFsMGGKzlc,https://maps.google.com/?cid=6327146676531012066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,flowers,commercial,29,Wandsworth,Make Every Day Bloom,Florist,Home & Living,"Unit 16, Arch, 24 Grant Rd, London",SW11 2NU,SW11,+44 7345 363685,https://makeeverydaybloom.com/,5,39,ChIJ7aiapBwFdkgRcqOUepvwqOs,https://maps.google.com/?cid=16981086945567613810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,books,commercial,29,Wandsworth,Morocco Bound Bookshop Wandsworth,Book store,Books & Music,"Unit 3A, Pilots Walk, New Acres, London",SW18 1UZ,SW18,+44 7415 371654,https://www.moroccobound.co.uk/,4.8,25,ChIJJR_SHYSp2EcR2mPFCnVUYLs,https://maps.google.com/?cid=13501884544525362138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bookshop,
C,flowers,commercial,29,Wandsworth,Rosaria Flowers,Florist,Home & Living,"Cargill Rd, London",SW18 3EB,SW18,+44 7877 853262,https://www.rosariaflowers.co.uk/,5,25,ChIJK5M6MmqrySARTkpY4yPlLhk,https://maps.google.com/?cid=1814639642177718862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,books,commercial,29,Wandsworth,Tennis Gallery Wimbledon,Book store,Books & Music,"112 Arthur Rd, London",SW19 8AA,SW19,+44 20 8715 8866,http://www.tennisgallerywimbledon.com/,4.7,15,ChIJ27l2dVIPdkgR7WrUlvCJweI,https://maps.google.com/?cid=16339492589492529901&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bookshop,
C,specialty_food,commercial,28,Lambeth,Cut the Mustard,Bakery,Food & Drink,"212A Eardley Rd, London",SW16 5TF,SW16,,https://cutthemustardcafe.com/,4.1,22,ChIJQVGUagAHdkgRgdbGu4wDvZM,https://maps.google.com/?cid=10645668997154395777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,flowers,commercial,28,Wandsworth,Gardenia of London,Florist,Home & Living,"10 High Street Wimbledon, London",SW19 5DX,SW19,+44 20 8944 0942,http://www.gardeniaoflondon.co.uk/,4.3,87,ChIJBaRJlkcMdkgRmETPl7eL2Ys,https://maps.google.com/?cid=10077239261860414616&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,books,commercial,28,Wandsworth,Imo Records,Store,Books & Music,"7 Lyon Rd, London",SW19 2RL,SW19,+44 870 776 7777,https://www.imorecords.com/,4,6,ChIJScS3Uh4GdkgR2ClG9ymnxM0,https://maps.google.com/?cid=14827159671894583768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,record / vinyl shop,
C,books,commercial,28,Wandsworth,Matador Records Ltd,Manufacturer,Books & Music,"19 Alma Rd, London",SW18 1AA,SW18,+44 20 8875 6200,http://www.matadorrecords.com/info,,,ChIJccivvokFdkgRwjvl1Sp1Gvw,https://maps.google.com/?cid=18165960873789963202&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,record / vinyl shop,
C,flowers,commercial,28,Wandsworth,Paul Thomas Flowers,Florist,Home & Living,"Arch 83 Queen's Circus, London",SW11 8NE,SW11,+44 20 7499 6889,https://paulthomasflowers.co.uk/,4.5,42,ChIJFcaEzSgFdkgRpeJCwZhlg6o,https://maps.google.com/?cid=12286775915148665509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,florist,
C,specialty_food,commercial,27,Wandsworth,Aux Merveilleux de Fred,Pastry shop,Food & Drink,"55 Northcote Rd, London",SW11 1NP,SW11,+44 20 7223 0771,http://www.auxmerveilleux.com/,4.5,216,ChIJX6bmRJYFdkgR0OM-WoSDomI,https://maps.google.com/?cid=7107387766417056720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Pastry shop),
C,fashion,commercial,27,Wandsworth,BIMBA Y LOLA,Clothing store,Fashion & Apparel,"Unit UG, TURBINE HALL, The Power Station, 003A Circus Rd S, London",SW11 8BZ,SW11,+44 7548 805215,https://www.bimbaylola.com/gb_en/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=web,4.7,18,ChIJ1T857hwFdkgRe_RdngFsBfE,https://maps.google.com/?cid=17367406292231910523&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,specialty_food,commercial,27,Wandsworth,Bocconcini Bakery - Gluten Free,Manufacturer,Food & Drink,"The Swan Centre, Unit 17 Rosemary Rd, London",SW17 0AR,SW17,+44 20 3004 4135,https://bocconcinibakery.com/,4.9,64,ChIJ9ZYbBfERdkgRikqZK0HUBzM,https://maps.google.com/?cid=3677140997140728458&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Manufacturer),
C,specialty_food,commercial,27,Wandsworth,Chanteroy Southfields,Bakery,Food & Drink,"16 Replingham Rd, London",SW18 5LS,SW18,+44 20 8874 1446,http://www.chanteroy-online.co.uk/,4.5,412,ChIJx1-3okYPdkgRES_ttA_0PB4,https://maps.google.com/?cid=2178884668037607185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,27,Wandsworth,Dee Light Bakery,Bakery,Food & Drink,"14 Ritherdon Rd, London",SW17 8QD,SW17,+44 20 8672 0250,http://www.deelightbakery.com/,4.4,264,ChIJd3q3rdsFdkgRBh7YOsFu5L4,https://maps.google.com/?cid=13755240938091322886&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,fashion,commercial,27,Wandsworth,Emily-London Headwear,Clothing store,Fashion & Apparel,"4 Crescent Stables, London",SW15 2TN,SW15,+44 20 8870 6506,https://emily-london.com/,5,38,ChIJe7MAsUQPdkgRItlBj6GROhc,https://maps.google.com/?cid=1673810334600780066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,independent clothing,
C,specialty_food,commercial,27,Wandsworth,FELT Bakery,Bakery,Food & Drink,"156 Arthur Rd, London",SW19 8AQ,SW19,,https://www.instagram.com/felt.bakery2025,4.9,67,ChIJsRlTDwAPdkgRXkiMmBuh5PI,https://maps.google.com/?cid=17502291191764109406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
C,specialty_food,commercial,27,Wandsworth,Gāya Bakery,Bakery,Food & Drink,"253 Putney Bridge Rd, London",SW15 2PU,SW15,+44 20 8704 5642,https://www.gayabakery.com/,5,141,ChIJe41B-K8PdkgRvQWEXVvnvo4,https://maps.google.com/?cid=10285912978557765053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,specialty food (Bakery),
